"","Dec_time","Condition","date","Dec_ZT_time","mean_of_sleep_counts","sem"
"1630",189,"wt",2024-02-25,1269,0.862068965517241,0.0651662884498668
"1631",190,"wt",2024-02-25,1270,0.793103448275862,0.0765530555069953
"1632",191,"wt",2024-02-25,1271,0.724137931034483,0.0844651635442475
"1633",192,"wt",2024-02-25,1272,0.655172413793103,0.0898255296985737
"1634",193,"wt",2024-02-25,1273,0.655172413793103,0.0898255296985737
"1635",194,"wt",2024-02-25,1274,0.655172413793103,0.0898255296985737
"1636",195,"wt",2024-02-25,1275,0.620689655172414,0.0916970959063364
"1637",196,"wt",2024-02-25,1276,0.689655172413793,0.0874297504891569
"1638",197,"wt",2024-02-25,1277,0.724137931034483,0.0844651635442475
"1639",198,"wt",2024-02-25,1278,0.724137931034483,0.0844651635442475
"1640",199,"wt",2024-02-25,1279,0.724137931034483,0.0844651635442475
"1641",200,"wt",2024-02-25,1280,0.724137931034483,0.0844651635442475
"1642",201,"wt",2024-02-25,1281,0.724137931034483,0.0844651635442475
"1643",202,"wt",2024-02-25,1282,0.724137931034483,0.0844651635442475
"1644",203,"wt",2024-02-25,1283,0.689655172413793,0.0874297504891569
"1645",204,"wt",2024-02-25,1284,0.655172413793103,0.0898255296985737
"1646",205,"wt",2024-02-25,1285,0.620689655172414,0.0916970959063364
"1647",206,"wt",2024-02-25,1286,0.655172413793103,0.0898255296985737
"1648",207,"wt",2024-02-25,1287,0.655172413793103,0.0898255296985737
"1649",208,"wt",2024-02-25,1288,0.689655172413793,0.0874297504891569
"1650",209,"wt",2024-02-25,1289,0.620689655172414,0.0916970959063364
"1651",210,"wt",2024-02-25,1290,0.620689655172414,0.0916970959063364
"1652",211,"wt",2024-02-25,1291,0.620689655172414,0.0916970959063364
"1653",212,"wt",2024-02-25,1292,0.620689655172414,0.0916970959063364
"1654",213,"wt",2024-02-25,1293,0.689655172413793,0.0874297504891569
"1655",214,"wt",2024-02-25,1294,0.827586206896552,0.0713860923457608
"1656",215,"wt",2024-02-25,1295,0.827586206896552,0.0713860923457608
"1657",216,"wt",2024-02-25,1296,0.827586206896552,0.0713860923457608
"1658",217,"wt",2024-02-25,1297,0.689655172413793,0.0874297504891569
"1659",218,"wt",2024-02-25,1298,0.655172413793103,0.0898255296985737
"1660",219,"wt",2024-02-25,1299,0.655172413793103,0.0898255296985737
"1661",220,"wt",2024-02-25,1300,0.655172413793103,0.0898255296985737
"1662",221,"wt",2024-02-25,1301,0.655172413793103,0.0898255296985737
"1663",222,"wt",2024-02-25,1302,0.655172413793103,0.0898255296985737
"1664",223,"wt",2024-02-25,1303,0.689655172413793,0.0874297504891569
"1665",224,"wt",2024-02-25,1304,0.689655172413793,0.0874297504891569
"1666",225,"wt",2024-02-25,1305,0.689655172413793,0.0874297504891569
"1667",226,"wt",2024-02-25,1306,0.551724137931034,0.0939841577750685
"1668",227,"wt",2024-02-25,1307,0.551724137931034,0.0939841577750685
"1669",228,"wt",2024-02-25,1308,0.586206896551724,0.0930760769837004
"1670",229,"wt",2024-02-25,1309,0.517241379310345,0.0944349237077873
"1671",230,"wt",2024-02-25,1310,0.551724137931034,0.0939841577750685
"1672",231,"wt",2024-02-25,1311,0.551724137931034,0.0939841577750685
"1673",232,"wt",2024-02-25,1312,0.586206896551724,0.0930760769837004
"1674",233,"wt",2024-02-25,1313,0.620689655172414,0.0916970959063364
"1675",234,"wt",2024-02-25,1314,0.655172413793103,0.0898255296985737
"1676",235,"wt",2024-02-25,1315,0.655172413793103,0.0898255296985737
"1677",236,"wt",2024-02-25,1316,0.689655172413793,0.0874297504891569
"1678",237,"wt",2024-02-25,1317,0.620689655172414,0.0916970959063364
"1679",238,"wt",2024-02-25,1318,0.586206896551724,0.0930760769837004
"1680",239,"wt",2024-02-25,1319,0.586206896551724,0.0930760769837004
"1681",240,"wt",2024-02-25,1320,0.620689655172414,0.0916970959063364
"1682",241,"wt",2024-02-25,1321,0.620689655172414,0.0916970959063364
"1683",242,"wt",2024-02-25,1322,0.655172413793103,0.0898255296985737
"1684",243,"wt",2024-02-25,1323,0.724137931034483,0.0844651635442475
"1685",244,"wt",2024-02-25,1324,0.689655172413793,0.0874297504891569
"1686",245,"wt",2024-02-25,1325,0.689655172413793,0.0874297504891569
"1687",246,"wt",2024-02-25,1326,0.655172413793103,0.0898255296985737
"1688",247,"wt",2024-02-25,1327,0.620689655172414,0.0916970959063364
"1689",248,"wt",2024-02-25,1328,0.586206896551724,0.0930760769837004
"1690",249,"wt",2024-02-25,1329,0.551724137931034,0.0939841577750685
"1691",250,"wt",2024-02-25,1330,0.517241379310345,0.0944349237077873
"1692",251,"wt",2024-02-25,1331,0.482758620689655,0.0944349237077873
"1693",252,"wt",2024-02-25,1332,0.551724137931034,0.0939841577750685
"1694",253,"wt",2024-02-25,1333,0.551724137931034,0.0939841577750685
"1695",254,"wt",2024-02-25,1334,0.517241379310345,0.0944349237077873
"1696",255,"wt",2024-02-25,1335,0.482758620689655,0.0944349237077873
"1697",256,"wt",2024-02-25,1336,0.551724137931034,0.0939841577750685
"1698",257,"wt",2024-02-25,1337,0.482758620689655,0.0944349237077873
"1699",258,"wt",2024-02-25,1338,0.517241379310345,0.0944349237077873
"1700",259,"wt",2024-02-25,1339,0.482758620689655,0.0944349237077873
"1701",260,"wt",2024-02-25,1340,0.482758620689655,0.0944349237077873
"1702",261,"wt",2024-02-25,1341,0.482758620689655,0.0944349237077873
"1703",262,"wt",2024-02-25,1342,0.517241379310345,0.0944349237077873
"1704",263,"wt",2024-02-25,1343,0.482758620689655,0.0944349237077873
"1705",264,"wt",2024-02-25,1344,0.586206896551724,0.0930760769837004
"1706",265,"wt",2024-02-25,1345,0.517241379310345,0.0944349237077873
"1707",266,"wt",2024-02-25,1346,0.482758620689655,0.0944349237077873
"1708",267,"wt",2024-02-25,1347,0.482758620689655,0.0944349237077873
"1709",268,"wt",2024-02-25,1348,0.517241379310345,0.0944349237077873
"1710",269,"wt",2024-02-25,1349,0.517241379310345,0.0944349237077873
"1711",270,"wt",2024-02-25,1350,0.482758620689655,0.0944349237077873
"1712",271,"wt",2024-02-25,1351,0.448275862068966,0.0939841577750685
"1713",272,"wt",2024-02-25,1352,0.482758620689655,0.0944349237077873
"1714",273,"wt",2024-02-25,1353,0.482758620689655,0.0944349237077873
"1715",274,"wt",2024-02-25,1354,0.482758620689655,0.0944349237077873
"1716",275,"wt",2024-02-25,1355,0.586206896551724,0.0930760769837004
"1717",276,"wt",2024-02-25,1356,0.689655172413793,0.0874297504891569
"1718",277,"wt",2024-02-25,1357,0.655172413793103,0.0898255296985737
"1719",278,"wt",2024-02-25,1358,0.620689655172414,0.0916970959063364
"1720",279,"wt",2024-02-25,1359,0.620689655172414,0.0916970959063364
"1721",280,"wt",2024-02-25,1360,0.551724137931034,0.0939841577750685
"1722",281,"wt",2024-02-25,1361,0.551724137931034,0.0939841577750685
"1723",282,"wt",2024-02-25,1362,0.517241379310345,0.0944349237077873
"1724",283,"wt",2024-02-25,1363,0.517241379310345,0.0944349237077873
"1725",284,"wt",2024-02-25,1364,0.551724137931034,0.0939841577750685
"1726",285,"wt",2024-02-25,1365,0.517241379310345,0.0944349237077873
"1727",286,"wt",2024-02-25,1366,0.482758620689655,0.0944349237077873
"1728",287,"wt",2024-02-25,1367,0.482758620689655,0.0944349237077873
"1729",288,"wt",2024-02-25,1368,0.413793103448276,0.0930760769837004
"1730",289,"wt",2024-02-25,1369,0.379310344827586,0.0916970959063364
"1731",290,"wt",2024-02-25,1370,0.379310344827586,0.0916970959063364
"1732",291,"wt",2024-02-25,1371,0.344827586206897,0.0898255296985737
"1733",292,"wt",2024-02-25,1372,0.344827586206897,0.0898255296985737
"1734",293,"wt",2024-02-25,1373,0.413793103448276,0.0930760769837004
"1735",294,"wt",2024-02-25,1374,0.413793103448276,0.0930760769837004
"1736",295,"wt",2024-02-25,1375,0.448275862068966,0.0939841577750685
"1737",296,"wt",2024-02-25,1376,0.448275862068966,0.0939841577750685
"1738",297,"wt",2024-02-25,1377,0.482758620689655,0.0944349237077873
"1739",298,"wt",2024-02-25,1378,0.482758620689655,0.0944349237077873
"1740",299,"wt",2024-02-25,1379,0.448275862068966,0.0939841577750685
"1741",300,"wt",2024-02-25,1380,0.413793103448276,0.0930760769837004
"1742",301,"wt",2024-02-25,1381,0.413793103448276,0.0930760769837004
"1743",302,"wt",2024-02-25,1382,0.482758620689655,0.0944349237077873
"1744",303,"wt",2024-02-25,1383,0.482758620689655,0.0944349237077873
"1745",304,"wt",2024-02-25,1384,0.482758620689655,0.0944349237077873
"1746",305,"wt",2024-02-25,1385,0.413793103448276,0.0930760769837004
"1747",306,"wt",2024-02-25,1386,0.413793103448276,0.0930760769837004
"1748",307,"wt",2024-02-25,1387,0.413793103448276,0.0930760769837004
"1749",308,"wt",2024-02-25,1388,0.448275862068966,0.0939841577750685
"1750",309,"wt",2024-02-25,1389,0.448275862068966,0.0939841577750685
"1751",310,"wt",2024-02-25,1390,0.448275862068966,0.0939841577750685
"1752",311,"wt",2024-02-25,1391,0.413793103448276,0.0930760769837004
"1753",312,"wt",2024-02-25,1392,0.448275862068966,0.0939841577750685
"1754",313,"wt",2024-02-25,1393,0.482758620689655,0.0944349237077873
"1755",314,"wt",2024-02-25,1394,0.482758620689655,0.0944349237077873
"1756",315,"wt",2024-02-25,1395,0.482758620689655,0.0944349237077873
"1757",316,"wt",2024-02-25,1396,0.482758620689655,0.0944349237077873
"1758",317,"wt",2024-02-25,1397,0.482758620689655,0.0944349237077873
"1759",318,"wt",2024-02-25,1398,0.517241379310345,0.0944349237077873
"1760",319,"wt",2024-02-25,1399,0.482758620689655,0.0944349237077873
"1761",320,"wt",2024-02-25,1400,0.448275862068966,0.0939841577750685
"1762",321,"wt",2024-02-25,1401,0.448275862068966,0.0939841577750685
"1763",322,"wt",2024-02-25,1402,0.413793103448276,0.0930760769837004
"1764",323,"wt",2024-02-25,1403,0.448275862068966,0.0939841577750685
"1765",324,"wt",2024-02-25,1404,0.413793103448276,0.0930760769837004
"1766",325,"wt",2024-02-25,1405,0.379310344827586,0.0916970959063364
"1767",326,"wt",2024-02-25,1406,0.344827586206897,0.0898255296985737
"1768",327,"wt",2024-02-25,1407,0.344827586206897,0.0898255296985737
"1769",328,"wt",2024-02-25,1408,0.379310344827586,0.0916970959063364
"1770",329,"wt",2024-02-25,1409,0.448275862068966,0.0939841577750685
"1771",330,"wt",2024-02-25,1410,0.413793103448276,0.0930760769837004
"1772",331,"wt",2024-02-25,1411,0.413793103448276,0.0930760769837004
"1773",332,"wt",2024-02-25,1412,0.379310344827586,0.0916970959063364
"1774",333,"wt",2024-02-25,1413,0.379310344827586,0.0916970959063364
"1775",334,"wt",2024-02-25,1414,0.379310344827586,0.0916970959063364
"1776",335,"wt",2024-02-25,1415,0.379310344827586,0.0916970959063364
"1777",336,"wt",2024-02-25,1416,0.344827586206897,0.0898255296985737
"1778",337,"wt",2024-02-25,1417,0.310344827586207,0.0874297504891569
"1779",338,"wt",2024-02-25,1418,0.310344827586207,0.0874297504891569
"1780",339,"wt",2024-02-25,1419,0.379310344827586,0.0916970959063364
"1781",340,"wt",2024-02-25,1420,0.413793103448276,0.0930760769837004
"1782",341,"wt",2024-02-25,1421,0.482758620689655,0.0944349237077873
"1783",342,"wt",2024-02-25,1422,0.517241379310345,0.0944349237077873
"1784",343,"wt",2024-02-25,1423,0.448275862068966,0.0939841577750685
"1785",344,"wt",2024-02-25,1424,0.448275862068966,0.0939841577750685
"1786",345,"wt",2024-02-25,1425,0.448275862068966,0.0939841577750685
"1787",346,"wt",2024-02-25,1426,0.448275862068966,0.0939841577750685
"1788",347,"wt",2024-02-25,1427,0.413793103448276,0.0930760769837004
"1789",348,"wt",2024-02-25,1428,0.448275862068966,0.0939841577750685
"1790",349,"wt",2024-02-25,1429,0.413793103448276,0.0930760769837004
"1791",350,"wt",2024-02-25,1430,0.344827586206897,0.0898255296985737
"1792",351,"wt",2024-02-25,1431,0.344827586206897,0.0898255296985737
"1793",352,"wt",2024-02-25,1432,0.344827586206897,0.0898255296985737
"1794",353,"wt",2024-02-25,1433,0.379310344827586,0.0916970959063364
"1795",354,"wt",2024-02-25,1434,0.413793103448276,0.0930760769837004
"1796",355,"wt",2024-02-25,1435,0.344827586206897,0.0898255296985737
"1797",356,"wt",2024-02-25,1436,0.344827586206897,0.0898255296985737
"1798",357,"wt",2024-02-25,1437,0.0689655172413793,0.0478872465399596
"1799",358,"wt",2024-02-25,1438,0.0344827586206897,0.0344827586206897
"1800",359,"wt",2024-02-25,1439,0.0344827586206897,0.0344827586206897
"1801",360,"wt",2024-02-25,0,0,0
"1802",361,"wt",2024-02-25,1,0,0
"1803",362,"wt",2024-02-25,2,0,0
"1804",363,"wt",2024-02-25,3,0,0
"1805",364,"wt",2024-02-25,4,0,0
"1806",365,"wt",2024-02-25,5,0,0
"1807",366,"wt",2024-02-25,6,0,0
"1808",367,"wt",2024-02-25,7,0,0
"1809",368,"wt",2024-02-25,8,0,0
"1810",369,"wt",2024-02-25,9,0,0
"1811",370,"wt",2024-02-25,10,0,0
"1812",371,"wt",2024-02-25,11,0,0
"1813",372,"wt",2024-02-25,12,0,0
"1814",373,"wt",2024-02-25,13,0,0
"1815",374,"wt",2024-02-25,14,0,0
"1816",375,"wt",2024-02-25,15,0,0
"1817",376,"wt",2024-02-25,16,0,0
"1818",377,"wt",2024-02-25,17,0,0
"1819",378,"wt",2024-02-25,18,0,0
"1820",379,"wt",2024-02-25,19,0,0
"1821",380,"wt",2024-02-25,20,0,0
"1822",381,"wt",2024-02-25,21,0,0
"1823",382,"wt",2024-02-25,22,0,0
"1824",383,"wt",2024-02-25,23,0,0
"1825",384,"wt",2024-02-25,24,0,0
"1826",385,"wt",2024-02-25,25,0,0
"1827",386,"wt",2024-02-25,26,0,0
"1828",387,"wt",2024-02-25,27,0,0
"1829",388,"wt",2024-02-25,28,0,0
"1830",389,"wt",2024-02-25,29,0,0
"1831",390,"wt",2024-02-25,30,0,0
"1832",391,"wt",2024-02-25,31,0,0
"1833",392,"wt",2024-02-25,32,0,0
"1834",393,"wt",2024-02-25,33,0,0
"1835",394,"wt",2024-02-25,34,0,0
"1836",395,"wt",2024-02-25,35,0,0
"1837",396,"wt",2024-02-25,36,0,0
"1838",397,"wt",2024-02-25,37,0,0
"1839",398,"wt",2024-02-25,38,0,0
"1840",399,"wt",2024-02-25,39,0,0
"1841",400,"wt",2024-02-25,40,0,0
"1842",401,"wt",2024-02-25,41,0,0
"1843",402,"wt",2024-02-25,42,0,0
"1844",403,"wt",2024-02-25,43,0,0
"1845",404,"wt",2024-02-25,44,0,0
"1846",405,"wt",2024-02-25,45,0,0
"1847",406,"wt",2024-02-25,46,0,0
"1848",407,"wt",2024-02-25,47,0,0
"1849",408,"wt",2024-02-25,48,0,0
"1850",409,"wt",2024-02-25,49,0,0
"1851",410,"wt",2024-02-25,50,0,0
"1852",411,"wt",2024-02-25,51,0,0
"1853",412,"wt",2024-02-25,52,0,0
"1854",413,"wt",2024-02-25,53,0,0
"1855",414,"wt",2024-02-25,54,0,0
"1856",415,"wt",2024-02-25,55,0,0
"1857",416,"wt",2024-02-25,56,0,0
"1858",417,"wt",2024-02-25,57,0,0
"1859",418,"wt",2024-02-25,58,0.0344827586206897,0.0344827586206897
"1860",419,"wt",2024-02-25,59,0.0344827586206897,0.0344827586206897
"1861",420,"wt",2024-02-25,60,0.0344827586206897,0.0344827586206897
"1862",421,"wt",2024-02-25,61,0,0
"1863",422,"wt",2024-02-25,62,0,0
"1864",423,"wt",2024-02-25,63,0,0
"1865",424,"wt",2024-02-25,64,0,0
"1866",425,"wt",2024-02-25,65,0,0
"1867",426,"wt",2024-02-25,66,0,0
"1868",427,"wt",2024-02-25,67,0,0
"1869",428,"wt",2024-02-25,68,0,0
"1870",429,"wt",2024-02-25,69,0,0
"1871",430,"wt",2024-02-25,70,0,0
"1872",431,"wt",2024-02-25,71,0,0
"1873",432,"wt",2024-02-25,72,0,0
"1874",433,"wt",2024-02-25,73,0,0
"1875",434,"wt",2024-02-25,74,0,0
"1876",435,"wt",2024-02-25,75,0,0
"1877",436,"wt",2024-02-25,76,0,0
"1878",437,"wt",2024-02-25,77,0,0
"1879",438,"wt",2024-02-25,78,0,0
"1880",439,"wt",2024-02-25,79,0,0
"1881",440,"wt",2024-02-25,80,0.0344827586206897,0.0344827586206897
"1882",441,"wt",2024-02-25,81,0.0344827586206897,0.0344827586206897
"1883",442,"wt",2024-02-25,82,0.0344827586206897,0.0344827586206897
"1884",443,"wt",2024-02-25,83,0,0
"1885",444,"wt",2024-02-25,84,0,0
"1886",445,"wt",2024-02-25,85,0.0344827586206897,0.0344827586206897
"1887",446,"wt",2024-02-25,86,0,0
"1888",447,"wt",2024-02-25,87,0,0
"1889",448,"wt",2024-02-25,88,0,0
"1890",449,"wt",2024-02-25,89,0,0
"1891",450,"wt",2024-02-25,90,0,0
"1892",451,"wt",2024-02-25,91,0,0
"1893",452,"wt",2024-02-25,92,0.0344827586206897,0.0344827586206897
"1894",453,"wt",2024-02-25,93,0,0
"1895",454,"wt",2024-02-25,94,0,0
"1896",455,"wt",2024-02-25,95,0,0
"1897",456,"wt",2024-02-25,96,0,0
"1898",457,"wt",2024-02-25,97,0,0
"1899",458,"wt",2024-02-25,98,0,0
"1900",459,"wt",2024-02-25,99,0,0
"1901",460,"wt",2024-02-25,100,0,0
"1902",461,"wt",2024-02-25,101,0,0
"1903",462,"wt",2024-02-25,102,0,0
"1904",463,"wt",2024-02-25,103,0,0
"1905",464,"wt",2024-02-25,104,0,0
"1906",465,"wt",2024-02-25,105,0,0
"1907",466,"wt",2024-02-25,106,0,0
"1908",467,"wt",2024-02-25,107,0,0
"1909",468,"wt",2024-02-25,108,0,0
"1910",469,"wt",2024-02-25,109,0,0
"1911",470,"wt",2024-02-25,110,0,0
"1912",471,"wt",2024-02-25,111,0.0344827586206897,0.0344827586206897
"1913",472,"wt",2024-02-25,112,0.0344827586206897,0.0344827586206897
"1914",473,"wt",2024-02-25,113,0.0344827586206897,0.0344827586206897
"1915",474,"wt",2024-02-25,114,0.0344827586206897,0.0344827586206897
"1916",475,"wt",2024-02-25,115,0.0344827586206897,0.0344827586206897
"1917",476,"wt",2024-02-25,116,0.0344827586206897,0.0344827586206897
"1918",477,"wt",2024-02-25,117,0.0344827586206897,0.0344827586206897
"1919",478,"wt",2024-02-25,118,0,0
"1920",479,"wt",2024-02-25,119,0,0
"1921",480,"wt",2024-02-25,120,0,0
"1922",481,"wt",2024-02-25,121,0.0689655172413793,0.0478872465399596
"1923",482,"wt",2024-02-25,122,0.103448275862069,0.0575533076135366
"1924",483,"wt",2024-02-25,123,0.0689655172413793,0.0478872465399596
"1925",484,"wt",2024-02-25,124,0.0689655172413793,0.0478872465399596
"1926",485,"wt",2024-02-25,125,0.103448275862069,0.0575533076135366
"1927",486,"wt",2024-02-25,126,0.103448275862069,0.0575533076135366
"1928",487,"wt",2024-02-25,127,0.0689655172413793,0.0478872465399596
"1929",488,"wt",2024-02-25,128,0.0689655172413793,0.0478872465399596
"1930",489,"wt",2024-02-25,129,0.0689655172413793,0.0478872465399596
"1931",490,"wt",2024-02-25,130,0.0344827586206897,0.0344827586206897
"1932",491,"wt",2024-02-25,131,0.0344827586206897,0.0344827586206897
"1933",492,"wt",2024-02-25,132,0.0344827586206897,0.0344827586206897
"1934",493,"wt",2024-02-25,133,0.0344827586206897,0.0344827586206897
"1935",494,"wt",2024-02-25,134,0.0689655172413793,0.0478872465399596
"1936",495,"wt",2024-02-25,135,0.0689655172413793,0.0478872465399596
"1937",496,"wt",2024-02-25,136,0.0344827586206897,0.0344827586206897
"1938",497,"wt",2024-02-25,137,0,0
"1939",498,"wt",2024-02-25,138,0.0344827586206897,0.0344827586206897
"1940",499,"wt",2024-02-25,139,0.0689655172413793,0.0478872465399596
"1941",500,"wt",2024-02-25,140,0.0689655172413793,0.0478872465399596
"1942",501,"wt",2024-02-25,141,0.0344827586206897,0.0344827586206897
"1943",502,"wt",2024-02-25,142,0.0344827586206897,0.0344827586206897
"1944",503,"wt",2024-02-25,143,0.0344827586206897,0.0344827586206897
"1945",504,"wt",2024-02-25,144,0,0
"1946",505,"wt",2024-02-25,145,0,0
"1947",506,"wt",2024-02-25,146,0,0
"1948",507,"wt",2024-02-25,147,0,0
"1949",508,"wt",2024-02-25,148,0.0689655172413793,0.0478872465399596
"1950",509,"wt",2024-02-25,149,0.0344827586206897,0.0344827586206897
"1951",510,"wt",2024-02-25,150,0.0344827586206897,0.0344827586206897
"1952",511,"wt",2024-02-25,151,0.0689655172413793,0.0478872465399596
"1953",512,"wt",2024-02-25,152,0.0344827586206897,0.0344827586206897
"1954",513,"wt",2024-02-25,153,0.0689655172413793,0.0478872465399596
"1955",514,"wt",2024-02-25,154,0.0689655172413793,0.0478872465399596
"1956",515,"wt",2024-02-25,155,0.0689655172413793,0.0478872465399596
"1957",516,"wt",2024-02-25,156,0.0689655172413793,0.0478872465399596
"1958",517,"wt",2024-02-25,157,0.103448275862069,0.0575533076135366
"1959",518,"wt",2024-02-25,158,0.0689655172413793,0.0478872465399596
"1960",519,"wt",2024-02-25,159,0.137931034482759,0.0651662884498668
"1961",520,"wt",2024-02-25,160,0.103448275862069,0.0575533076135366
"1962",521,"wt",2024-02-25,161,0.0689655172413793,0.0478872465399596
"1963",522,"wt",2024-02-25,162,0.103448275862069,0.0575533076135366
